id_,year,getaid,welfare1,wrkstat,age,educ,sex,race,incom16,income,rincome,partyid
503,1986,2. NO,2. AGREE,5. Retired,57,8,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",10. $15000 - 19999,"3. Independent (neither, no response)"
504,1986,.n,1. STRONGLY AGREE,2. Working part time,23,13,2. FEMALE,1. White,4. ABOVE AVERAGE,"10. $15,000 to $19,999",5. $5000 TO 5999,0. Strong democrat
505,1986,2. NO,2. AGREE,1. Working full time,32,12,1. MALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,1. Not very strong democrat
506,1986,1. YES,1. STRONGLY AGREE,2. Working part time,30,12,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",10. $15000 - 19999,"3. Independent (neither, no response)"
507,1986,2. NO,2. AGREE,1. Working full time,45,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
508,1986,1. YES,2. AGREE,"3. With a job, but not at work because of temporary illness, vacation, strike",32,12,2. FEMALE,2. Black,3. AVERAGE,"12. $25,000 or more",6. $6000 TO 6999,1. Not very strong democrat
509,1986,1. YES,3. DISAGREE,7. Keeping house,32,10,2. FEMALE,2. Black,2. BELOW AVERAGE,"4. $4,000 to $4,999",.i,1. Not very strong democrat
510,1986,1. YES,1. STRONGLY AGREE,2. Working part time,21,12,1. MALE,1. White,3. AVERAGE,"1. Under $1,000",1. LT $1000,"3. Independent (neither, no response)"
511,1986,1. YES,3. DISAGREE,1. Working full time,44,12,2. FEMALE,2. Black,2. BELOW AVERAGE,"8. $8,000 to $9,999",8. $8000 TO 9999,0. Strong democrat
512,1986,1. YES,2. AGREE,1. Working full time,30,11,2. FEMALE,2. Black,3. AVERAGE,"3. $3,000 to $3,999",3. $3000 TO 3999,"4. Independent, close to republican"
513,1986,1. YES,3. DISAGREE,2. Working part time,56,11,2. FEMALE,2. Black,2. BELOW AVERAGE,"2. $1,000 to $2,999",2. $1000 TO 2999,"2. Independent, close to democrat"
514,1986,2. NO,1. STRONGLY AGREE,"4. Unemployed, laid off, looking for work",19,10,1. MALE,2. Black,3. AVERAGE,"9. $10,000 to $14,999",1. LT $1000,"4. Independent, close to republican"
515,1986,2. NO,3. DISAGREE,8. Other,64,6,1. MALE,2. Black,1. FAR BELOW AVERAGE,.d,.i,0. Strong democrat
516,1986,2. NO,2. AGREE,7. Keeping house,33,16,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",8. $8000 TO 9999,"2. Independent, close to democrat"
517,1986,2. NO,3. DISAGREE,1. Working full time,28,12,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",10. $15000 - 19999,"4. Independent, close to republican"
518,1986,2. NO,2. AGREE,1. Working full time,30,12,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",9. $10000 - 14999,5. Not very strong republican
519,1986,1. YES,2. AGREE,1. Working full time,39,16,1. MALE,1. White,2. BELOW AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,"3. Independent (neither, no response)"
520,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,70,12,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",.i,5. Not very strong republican
521,1986,2. NO,2. AGREE,1. Working full time,35,12,1. MALE,1. White,2. BELOW AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"3. Independent (neither, no response)"
522,1986,2. NO,2. AGREE,2. Working part time,36,16,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",9. $10000 - 14999,"2. Independent, close to democrat"
523,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,65,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,6. Strong republican
524,1986,2. NO,1. STRONGLY AGREE,1. Working full time,60,12,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,0. Strong democrat
525,1986,2. NO,2. AGREE,1. Working full time,60,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
526,1986,2. NO,3. DISAGREE,1. Working full time,34,14,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,"2. Independent, close to democrat"
527,1986,2. NO,2. AGREE,1. Working full time,51,19,1. MALE,1. White,5. FAR ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
528,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,83,6,2. FEMALE,1. White,3. AVERAGE,.r,.i,0. Strong democrat
529,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,76,12,2. FEMALE,1. White,3. AVERAGE,"8. $8,000 to $9,999",.i,1. Not very strong democrat
530,1986,2. NO,2. AGREE,7. Keeping house,78,8,2. FEMALE,1. White,3. AVERAGE,"3. $3,000 to $3,999",.i,1. Not very strong democrat
531,1986,2. NO,3. DISAGREE,7. Keeping house,79,11,2. FEMALE,1. White,3. AVERAGE,"6. $6,000 to $6,999",.i,0. Strong democrat
532,1986,2. NO,1. STRONGLY AGREE,1. Working full time,56,14,1. MALE,2. Black,1. FAR BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,0. Strong democrat
533,1986,2. NO,1. STRONGLY AGREE,1. Working full time,37,16,2. FEMALE,2. Black,2. BELOW AVERAGE,"12. $25,000 or more",9. $10000 - 14999,0. Strong democrat
534,1986,2. NO,1. STRONGLY AGREE,1. Working full time,26,14,2. FEMALE,2. Black,2. BELOW AVERAGE,"12. $25,000 or more",8. $8000 TO 9999,1. Not very strong democrat
535,1986,2. NO,1. STRONGLY AGREE,1. Working full time,33,11,2. FEMALE,1. White,3. AVERAGE,.r,.r,"3. Independent (neither, no response)"
536,1986,2. NO,2. AGREE,1. Working full time,27,16,1. MALE,1. White,4. ABOVE AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,5. Not very strong republican
537,1986,1. YES,2. AGREE,1. Working full time,26,11,1. MALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",9. $10000 - 14999,"2. Independent, close to democrat"
538,1986,2. NO,2. AGREE,1. Working full time,32,12,1. MALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",9. $10000 - 14999,"3. Independent (neither, no response)"
539,1986,2. NO,2. AGREE,7. Keeping house,30,14,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",10. $15000 - 19999,5. Not very strong republican
540,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,38,16,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,5. Not very strong republican
541,1986,2. NO,3. DISAGREE,1. Working full time,29,16,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",8. $8000 TO 9999,1. Not very strong democrat
542,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,78,14,2. FEMALE,1. White,4. ABOVE AVERAGE,"3. $3,000 to $3,999",.i,0. Strong democrat
543,1986,2. NO,2. AGREE,1. Working full time,55,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",9. $10000 - 14999,0. Strong democrat
544,1986,2. NO,1. STRONGLY AGREE,1. Working full time,.n,12,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"3. Independent (neither, no response)"
545,1986,2. NO,1. STRONGLY AGREE,5. Retired,68,7,1. MALE,1. White,2. BELOW AVERAGE,"9. $10,000 to $14,999",.i,6. Strong republican
546,1986,2. NO,2. AGREE,1. Working full time,38,12,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"4. Independent, close to republican"
547,1986,1. YES,1. STRONGLY AGREE,7. Keeping house,80,12,2. FEMALE,1. White,3. AVERAGE,"4. $4,000 to $4,999",.i,5. Not very strong republican
548,1986,2. NO,1. STRONGLY AGREE,1. Working full time,24,11,1. MALE,1. White,2. BELOW AVERAGE,"8. $8,000 to $9,999",8. $8000 TO 9999,"2. Independent, close to democrat"
549,1986,2. NO,2. AGREE,"3. With a job, but not at work because of temporary illness, vacation, strike",22,14,1. MALE,1. White,2. BELOW AVERAGE,"3. $3,000 to $3,999",3. $3000 TO 3999,"4. Independent, close to republican"
550,1986,1. YES,2. AGREE,1. Working full time,51,12,2. FEMALE,1. White,4. ABOVE AVERAGE,"8. $8,000 to $9,999",2. $1000 TO 2999,"3. Independent (neither, no response)"
551,1986,2. NO,2. AGREE,1. Working full time,39,16,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
552,1986,2. NO,4. STRONGLY DISAGREE,1. Working full time,39,17,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
553,1986,2. NO,1. STRONGLY AGREE,1. Working full time,29,16,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
554,1986,2. NO,2. AGREE,1. Working full time,51,12,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"12. $25,000 or more",10. $15000 - 19999,"2. Independent, close to democrat"
555,1986,2. NO,1. STRONGLY AGREE,1. Working full time,56,12,2. FEMALE,1. White,4. ABOVE AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,"3. Independent (neither, no response)"
556,1986,2. NO,2. AGREE,"3. With a job, but not at work because of temporary illness, vacation, strike",33,9,1. MALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",8. $8000 TO 9999,1. Not very strong democrat
557,1986,2. NO,2. AGREE,5. Retired,79,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,0. Strong democrat
558,1986,2. NO,2. AGREE,1. Working full time,40,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",11. $20000 - 24999,1. Not very strong democrat
559,1986,2. NO,1. STRONGLY AGREE,1. Working full time,42,16,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
560,1986,2. NO,2. AGREE,1. Working full time,31,12,1. MALE,1. White,2. BELOW AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,1. Not very strong democrat
561,1986,2. NO,2. AGREE,1. Working full time,28,16,1. MALE,1. White,4. ABOVE AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,6. Strong republican
562,1986,2. NO,2. AGREE,1. Working full time,37,18,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",10. $15000 - 19999,6. Strong republican
563,1986,2. NO,2. AGREE,2. Working part time,66,12,1. MALE,1. White,3. AVERAGE,"4. $4,000 to $4,999",3. $3000 TO 3999,"3. Independent (neither, no response)"
564,1986,2. NO,2. AGREE,1. Working full time,39,16,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
565,1986,1. YES,3. DISAGREE,1. Working full time,34,12,2. FEMALE,1. White,3. AVERAGE,"6. $6,000 to $6,999",6. $6000 TO 6999,"2. Independent, close to democrat"
566,1986,2. NO,1. STRONGLY AGREE,1. Working full time,32,12,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",9. $10000 - 14999,1. Not very strong democrat
567,1986,2. NO,1. STRONGLY AGREE,1. Working full time,49,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",11. $20000 - 24999,1. Not very strong democrat
568,1986,2. NO,2. AGREE,7. Keeping house,81,12,2. FEMALE,1. White,3. AVERAGE,"4. $4,000 to $4,999",.i,5. Not very strong republican
569,1986,2. NO,1. STRONGLY AGREE,1. Working full time,37,12,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",5. $5000 TO 5999,6. Strong republican
570,1986,2. NO,2. AGREE,7. Keeping house,54,12,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",.i,5. Not very strong republican
571,1986,2. NO,1. STRONGLY AGREE,1. Working full time,38,11,2. FEMALE,1. White,3. AVERAGE,"8. $8,000 to $9,999",8. $8000 TO 9999,0. Strong democrat
572,1986,2. NO,2. AGREE,1. Working full time,36,12,1. MALE,1. White,4. ABOVE AVERAGE,"9. $10,000 to $14,999",6. $6000 TO 6999,"4. Independent, close to republican"
573,1986,2. NO,2. AGREE,7. Keeping house,46,12,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",.i,0. Strong democrat
574,1986,1. YES,1. STRONGLY AGREE,1. Working full time,27,12,2. FEMALE,2. Black,2. BELOW AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"2. Independent, close to democrat"
575,1986,1. YES,4. STRONGLY DISAGREE,7. Keeping house,50,10,2. FEMALE,2. Black,2. BELOW AVERAGE,"4. $4,000 to $4,999",.i,1. Not very strong democrat
576,1986,1. YES,3. DISAGREE,2. Working part time,31,12,1. MALE,2. Black,2. BELOW AVERAGE,"10. $15,000 to $19,999",4. $4000 TO 4999,0. Strong democrat
577,1986,1. YES,4. STRONGLY DISAGREE,1. Working full time,22,11,1. MALE,1. White,3. AVERAGE,"2. $1,000 to $2,999",2. $1000 TO 2999,6. Strong republican
578,1986,2. NO,2. AGREE,1. Working full time,61,9,2. FEMALE,2. Black,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
579,1986,1. YES,2. AGREE,7. Keeping house,20,10,2. FEMALE,1. White,3. AVERAGE,"1. Under $1,000",.i,"4. Independent, close to republican"
580,1986,1. YES,1. STRONGLY AGREE,1. Working full time,25,10,2. FEMALE,1. White,3. AVERAGE,"3. $3,000 to $3,999",.i,"2. Independent, close to democrat"
581,1986,2. NO,2. AGREE,1. Working full time,19,11,1. MALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",5. $5000 TO 5999,5. Not very strong republican
582,1986,2. NO,1. STRONGLY AGREE,1. Working full time,29,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",9. $10000 - 14999,1. Not very strong democrat
583,1986,2. NO,1. STRONGLY AGREE,1. Working full time,26,11,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",7. $7000 TO 7999,"4. Independent, close to republican"
584,1986,1. YES,2. AGREE,1. Working full time,58,12,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
585,1986,2. NO,2. AGREE,1. Working full time,41,18,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
586,1986,1. YES,3. DISAGREE,1. Working full time,37,16,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
587,1986,2. NO,1. STRONGLY AGREE,1. Working full time,41,14,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",2. $1000 TO 2999,5. Not very strong republican
588,1986,2. NO,2. AGREE,1. Working full time,23,12,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,5. Not very strong republican
589,1986,1. YES,2. AGREE,"4. Unemployed, laid off, looking for work",25,15,2. FEMALE,1. White,2. BELOW AVERAGE,"5. $5,000 to $5,999",5. $5000 TO 5999,"2. Independent, close to democrat"
590,1986,2. NO,2. AGREE,2. Working part time,23,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",2. $1000 TO 2999,"3. Independent (neither, no response)"
591,1986,1. YES,2. AGREE,1. Working full time,31,11,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",2. $1000 TO 2999,"2. Independent, close to democrat"
592,1986,2. NO,1. STRONGLY AGREE,1. Working full time,27,14,1. MALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"3. Independent (neither, no response)"
593,1986,2. NO,2. AGREE,1. Working full time,25,17,1. MALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,5. Not very strong republican
594,1986,2. NO,2. AGREE,5. Retired,85,9,2. FEMALE,1. White,.d,"7. $7,000 to $7,999",.i,"3. Independent (neither, no response)"
595,1986,2. NO,2. AGREE,1. Working full time,31,12,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"3. Independent (neither, no response)"
596,1986,1. YES,1. STRONGLY AGREE,2. Working part time,48,12,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",1. LT $1000,"3. Independent (neither, no response)"
597,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,30,12,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",.i,5. Not very strong republican
598,1986,2. NO,1. STRONGLY AGREE,1. Working full time,29,14,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
599,1986,2. NO,1. STRONGLY AGREE,5. Retired,83,8,1. MALE,1. White,1. FAR BELOW AVERAGE,.d,.i,0. Strong democrat
600,1986,2. NO,2. AGREE,7. Keeping house,81,9,2. FEMALE,1. White,3. AVERAGE,"6. $6,000 to $6,999",.i,"3. Independent (neither, no response)"
601,1986,1. YES,1. STRONGLY AGREE,5. Retired,69,9,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"5. $5,000 to $5,999",.i,5. Not very strong republican
602,1986,2. NO,3. DISAGREE,1. Working full time,24,16,1. MALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,5. Not very strong republican
603,1986,1. YES,1. STRONGLY AGREE,1. Working full time,30,12,2. FEMALE,3. Other,2. BELOW AVERAGE,"10. $15,000 to $19,999",.i,"4. Independent, close to republican"
604,1986,2. NO,2. AGREE,1. Working full time,32,13,1. MALE,1. White,2. BELOW AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,"4. Independent, close to republican"
605,1986,2. NO,3. DISAGREE,5. Retired,80,12,2. FEMALE,1. White,4. ABOVE AVERAGE,"10. $15,000 to $19,999",.i,0. Strong democrat
606,1986,2. NO,2. AGREE,1. Working full time,24,13,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",10. $15000 - 19999,5. Not very strong republican
607,1986,2. NO,2. AGREE,1. Working full time,37,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
608,1986,2. NO,2. AGREE,1. Working full time,56,12,1. MALE,1. White,3. AVERAGE,.d,10. $15000 - 19999,1. Not very strong democrat
609,1986,2. NO,2. AGREE,2. Working part time,30,12,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",7. $7000 TO 7999,"4. Independent, close to republican"
610,1986,2. NO,2. AGREE,2. Working part time,21,12,2. FEMALE,1. White,2. BELOW AVERAGE,"9. $10,000 to $14,999",3. $3000 TO 3999,5. Not very strong republican
611,1986,1. YES,2. AGREE,1. Working full time,38,12,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"11. $20,000 to $24,999",10. $15000 - 19999,"3. Independent (neither, no response)"
612,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,56,11,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",2. $1000 TO 2999,0. Strong democrat
613,1986,2. NO,2. AGREE,1. Working full time,61,12,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",9. $10000 - 14999,6. Strong republican
614,1986,2. NO,3. DISAGREE,7. Keeping house,43,12,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",2. $1000 TO 2999,1. Not very strong democrat
615,1986,2. NO,1. STRONGLY AGREE,1. Working full time,46,15,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",11. $20000 - 24999,"4. Independent, close to republican"
616,1986,2. NO,2. AGREE,5. Retired,63,12,2. FEMALE,1. White,2. BELOW AVERAGE,"9. $10,000 to $14,999",.i,1. Not very strong democrat
617,1986,2. NO,2. AGREE,1. Working full time,43,12,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,5. Not very strong republican
618,1986,1. YES,2. AGREE,2. Working part time,41,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",2. $1000 TO 2999,5. Not very strong republican
619,1986,2. NO,2. AGREE,1. Working full time,27,12,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,"4. Independent, close to republican"
620,1986,2. NO,3. DISAGREE,1. Working full time,24,12,1. MALE,1. White,5. FAR ABOVE AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,5. Not very strong republican
621,1986,2. NO,3. DISAGREE,7. Keeping house,51,12,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",1. LT $1000,0. Strong democrat
622,1986,1. YES,2. AGREE,7. Keeping house,25,14,2. FEMALE,1. White,4. ABOVE AVERAGE,"5. $5,000 to $5,999",.i,1. Not very strong democrat
623,1986,2. NO,2. AGREE,1. Working full time,21,11,1. MALE,1. White,3. AVERAGE,"1. Under $1,000",.i,1. Not very strong democrat
624,1986,2. NO,2. AGREE,7. Keeping house,48,12,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",.i,"2. Independent, close to democrat"
625,1986,1. YES,1. STRONGLY AGREE,7. Keeping house,28,12,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",.i,1. Not very strong democrat
626,1986,1. YES,2. AGREE,"3. With a job, but not at work because of temporary illness, vacation, strike",44,10,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"3. Independent (neither, no response)"
627,1986,2. NO,2. AGREE,7. Keeping house,55,11,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",.i,0. Strong democrat
628,1986,2. NO,2. AGREE,1. Working full time,23,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",7. $7000 TO 7999,1. Not very strong democrat
629,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,40,12,2. FEMALE,1. White,3. AVERAGE,.r,.i,1. Not very strong democrat
630,1986,2. NO,1. STRONGLY AGREE,1. Working full time,41,14,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
631,1986,2. NO,2. AGREE,1. Working full time,28,12,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,1. Not very strong democrat
632,1986,2. NO,3. DISAGREE,7. Keeping house,33,12,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",.i,"2. Independent, close to democrat"
633,1986,1. YES,3. DISAGREE,7. Keeping house,27,11,2. FEMALE,1. White,3. AVERAGE,"7. $7,000 to $7,999",.i,5. Not very strong republican
634,1986,2. NO,2. AGREE,5. Retired,63,10,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",.i,1. Not very strong democrat
635,1986,2. NO,1. STRONGLY AGREE,1. Working full time,36,12,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"2. Independent, close to democrat"
636,1986,2. NO,2. AGREE,1. Working full time,22,14,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,"2. Independent, close to democrat"
